env,tau,K,seed,variant,geometry,policy,hop,eval_mode,d4rl_score,return,run
hopper-medium-v2,0.05,4,1,qbc_gaussian_w2,w2,mpi,1,sample,35.31273960254651,1129.0063382412457,hopper-medium-v2_iql_tau0.05_mpi4_seed1_880971039cd8
hopper-medium-v2,0.05,4,1,qbc_gaussian_w2,w2,mpi,4,mean,42.47160800748735,1361.9968866998456,hopper-medium-v2_iql_tau0.05_mpi4_seed1_880971039cd8
hopper-medium-v2,0.05,4,1,qbc_gaussian_w2,w2,mpi,4,sample,50.32779838532879,1617.6822829651483,hopper-medium-v2_iql_tau0.05_mpi4_seed1_880971039cd8
hopper-medium-v2,0.05,4,2,qbc_gaussian_w2,w2,baseline,1,mean,39.32703040581626,1259.6543349666251,hopper-medium-v2_iql_tau0.05_mpi4_seed2_bc8f50f4d1d2
hopper-medium-v2,0.05,4,2,qbc_gaussian_w2,w2,baseline,1,sample,41.285985166779106,1323.409934084401,hopper-medium-v2_iql_tau0.05_mpi4_seed2_bc8f50f4d1d2
hopper-medium-v2,0.05,4,2,qbc_gaussian_w2,w2,mpi,1,mean,40.10524737792193,1284.9819690135857,hopper-medium-v2_iql_tau0.05_mpi4_seed2_bc8f50f4d1d2
hopper-medium-v2,0.05,4,2,qbc_gaussian_w2,w2,mpi,1,sample,32.7398535660045,1045.2699018567375,hopper-medium-v2_iql_tau0.05_mpi4_seed2_bc8f50f4d1d2
hopper-medium-v2,0.05,4,2,qbc_gaussian_w2,w2,mpi,4,mean,41.50356494961216,1330.4912254377648,hopper-medium-v2_iql_tau0.05_mpi4_seed2_bc8f50f4d1d2
hopper-medium-v2,0.05,4,2,qbc_gaussian_w2,w2,mpi,4,sample,49.986435230489214,1606.5723722682649,hopper-medium-v2_iql_tau0.05_mpi4_seed2_bc8f50f4d1d2
hopper-medium-v2,0.05,4,3,qbc_gaussian_w2,w2,baseline,1,mean,40.65904138624298,1303.0055954351524,hopper-medium-v2_iql_tau0.05_mpi4_seed3_9f0881167372
hopper-medium-v2,0.05,4,3,qbc_gaussian_w2,w2,baseline,1,sample,42.94385456919672,1377.3664925085538,hopper-medium-v2_iql_tau0.05_mpi4_seed3_9f0881167372
hopper-medium-v2,0.05,4,3,qbc_gaussian_w2,w2,mpi,1,mean,40.22882038417347,1289.0037418515044,hopper-medium-v2_iql_tau0.05_mpi4_seed3_9f0881167372
hopper-medium-v2,0.05,4,3,qbc_gaussian_w2,w2,mpi,1,sample,42.072090585537374,1348.9943033314119,hopper-medium-v2_iql_tau0.05_mpi4_seed3_9f0881167372
hopper-medium-v2,0.05,4,3,qbc_gaussian_w2,w2,mpi,4,mean,44.46471216635482,1426.8639026641497,hopper-medium-v2_iql_tau0.05_mpi4_seed3_9f0881167372
hopper-medium-v2,0.05,4,3,qbc_gaussian_w2,w2,mpi,4,sample,46.73756692738126,1500.83560424939,hopper-medium-v2_iql_tau0.05_mpi4_seed3_9f0881167372
hopper-medium-v2,0.1,4,0,qbc_gaussian_w2,w2,baseline,1,mean,40.01036334199039,1281.8938994582918,hopper-medium-v2_iql_tau0.1_mpi4_seed0_17d50ff68d00
hopper-medium-v2,0.1,4,0,qbc_gaussian_w2,w2,baseline,1,sample,43.1123963392706,1382.851806279735,hopper-medium-v2_iql_tau0.1_mpi4_seed0_17d50ff68d00
hopper-medium-v2,0.1,4,0,qbc_gaussian_w2,w2,mpi,1,mean,42.49656709875593,1362.8091983718527,hopper-medium-v2_iql_tau0.1_mpi4_seed0_17d50ff68d00
hopper-medium-v2,0.1,4,0,qbc_gaussian_w2,w2,mpi,1,sample,45.99023935483322,1476.5132880456126,hopper-medium-v2_iql_tau0.1_mpi4_seed0_17d50ff68d00
hopper-medium-v2,0.1,4,0,qbc_gaussian_w2,w2,mpi,4,mean,51.84545600486058,1667.075547535152,hopper-medium-v2_iql_tau0.1_mpi4_seed0_17d50ff68d00
hopper-medium-v2,0.1,4,0,qbc_gaussian_w2,w2,mpi,4,sample,49.23175414021491,1582.0107305131255,hopper-medium-v2_iql_tau0.1_mpi4_seed0_17d50ff68d00
hopper-medium-v2,0.1,4,1,qbc_gaussian_w2,w2,baseline,1,mean,39.14598675327601,1253.7621383910898,hopper-medium-v2_iql_tau0.1_mpi4_seed1_8a0119d51c82
hopper-medium-v2,0.1,4,1,qbc_gaussian_w2,w2,baseline,1,sample,38.37840140167535,1228.7805181206577,hopper-medium-v2_iql_tau0.1_mpi4_seed1_8a0119d51c82
hopper-medium-v2,0.1,4,1,qbc_gaussian_w2,w2,mpi,1,mean,44.35556670295353,1423.3116846401274,hopper-medium-v2_iql_tau0.1_mpi4_seed1_8a0119d51c82
hopper-medium-v2,0.1,4,1,qbc_gaussian_w2,w2,mpi,1,sample,40.65622645922721,1302.9139816000911,hopper-medium-v2_iql_tau0.1_mpi4_seed1_8a0119d51c82
hopper-medium-v2,0.1,4,1,qbc_gaussian_w2,w2,mpi,4,mean,51.0936330134956,1642.6069246755646,hopper-medium-v2_iql_tau0.1_mpi4_seed1_8a0119d51c82
hopper-medium-v2,0.1,4,1,qbc_gaussian_w2,w2,mpi,4,sample,48.06297211410955,1543.9718743856824,hopper-medium-v2_iql_tau0.1_mpi4_seed1_8a0119d51c82
hopper-medium-v2,0.1,4,2,qbc_gaussian_w2,w2,baseline,1,mean,40.966146563365804,1313.000555477013,hopper-medium-v2_iql_tau0.1_mpi4_seed2_6b77cb819da4
hopper-medium-v2,0.1,4,2,qbc_gaussian_w2,w2,baseline,1,sample,37.44274110727221,1198.328777310132,hopper-medium-v2_iql_tau0.1_mpi4_seed2_6b77cb819da4
hopper-medium-v2,0.1,4,2,qbc_gaussian_w2,w2,mpi,1,mean,41.589454821028696,1333.2865734056875,hopper-medium-v2_iql_tau0.1_mpi4_seed2_6b77cb819da4
hopper-medium-v2,0.1,4,2,qbc_gaussian_w2,w2,mpi,1,sample,29.262189265660616,932.0868026768734,hopper-medium-v2_iql_tau0.1_mpi4_seed2_6b77cb819da4
hopper-medium-v2,0.1,4,2,qbc_gaussian_w2,w2,mpi,4,mean,43.26268356453342,1387.7430126910917,hopper-medium-v2_iql_tau0.1_mpi4_seed2_6b77cb819da4
hopper-medium-v2,0.1,4,2,qbc_gaussian_w2,w2,mpi,4,sample,50.70906889288344,1630.0910073111545,hopper-medium-v2_iql_tau0.1_mpi4_seed2_6b77cb819da4
hopper-medium-v2,0.1,4,3,qbc_gaussian_w2,w2,baseline,1,mean,47.519517537903674,1526.2847522582308,hopper-medium-v2_iql_tau0.1_mpi4_seed3_5874311d68d6
hopper-medium-v2,0.1,4,3,qbc_gaussian_w2,w2,baseline,1,sample,41.57760207612668,1332.900817252724,hopper-medium-v2_iql_tau0.1_mpi4_seed3_5874311d68d6
hopper-medium-v2,0.1,4,3,qbc_gaussian_w2,w2,mpi,1,mean,40.20594012166983,1288.2590871647499,hopper-medium-v2_iql_tau0.1_mpi4_seed3_5874311d68d6
hopper-medium-v2,0.1,4,3,qbc_gaussian_w2,w2,mpi,1,sample,43.94972258238649,1410.1031942906816,hopper-medium-v2_iql_tau0.1_mpi4_seed3_5874311d68d6
hopper-medium-v2,0.1,4,3,qbc_gaussian_w2,w2,mpi,4,mean,49.239804964982355,1582.2727504263307,hopper-medium-v2_iql_tau0.1_mpi4_seed3_5874311d68d6
hopper-medium-v2,0.1,4,3,qbc_gaussian_w2,w2,mpi,4,sample,46.80498896203154,1503.0299031165855,hopper-medium-v2_iql_tau0.1_mpi4_seed3_5874311d68d6
hopper-medium-v2,0.2,4,0,qbc_gaussian_w2,w2,baseline,1,mean,42.66693901351911,1368.3540755252334,hopper-medium-v2_iql_tau0.2_mpi4_seed0_124ba00aadd2
hopper-medium-v2,0.2,4,0,qbc_gaussian_w2,w2,baseline,1,sample,44.422125996341464,1425.4779049691347,hopper-medium-v2_iql_tau0.2_mpi4_seed0_124ba00aadd2
hopper-medium-v2,0.2,4,0,qbc_gaussian_w2,w2,mpi,1,mean,43.1785011511427,1385.0032351791965,hopper-medium-v2_iql_tau0.2_mpi4_seed0_124ba00aadd2
hopper-medium-v2,0.2,4,0,qbc_gaussian_w2,w2,mpi,1,sample,41.47642215541708,1329.6078435750885,hopper-medium-v2_iql_tau0.2_mpi4_seed0_124ba00aadd2
hopper-medium-v2,0.2,4,0,qbc_gaussian_w2,w2,mpi,4,mean,58.73649854634515,1891.3495096160768,hopper-medium-v2_iql_tau0.2_mpi4_seed0_124ba00aadd2
hopper-medium-v2,0.2,4,0,qbc_gaussian_w2,w2,mpi,4,sample,56.554287689794705,1820.3278794420828,hopper-medium-v2_iql_tau0.2_mpi4_seed0_124ba00aadd2
hopper-medium-v2,0.2,4,1,qbc_gaussian_w2,w2,baseline,1,mean,41.63024554243167,1334.6141369274785,hopper-medium-v2_iql_tau0.2_mpi4_seed1_64357996e319
hopper-medium-v2,0.2,4,1,qbc_gaussian_w2,w2,baseline,1,sample,42.06580218128565,1348.7896426682087,hopper-medium-v2_iql_tau0.2_mpi4_seed1_64357996e319
hopper-medium-v2,0.2,4,1,qbc_gaussian_w2,w2,mpi,1,mean,40.7551584001468,1306.1337931500589,hopper-medium-v2_iql_tau0.2_mpi4_seed1_64357996e319
hopper-medium-v2,0.2,4,1,qbc_gaussian_w2,w2,mpi,1,sample,42.839250754909216,1373.9620857387788,hopper-medium-v2_iql_tau0.2_mpi4_seed1_64357996e319
hopper-medium-v2,0.2,4,1,qbc_gaussian_w2,w2,mpi,4,mean,49.95445224353626,1605.5314628325825,hopper-medium-v2_iql_tau0.2_mpi4_seed1_64357996e319
hopper-medium-v2,0.2,4,1,qbc_gaussian_w2,w2,mpi,4,sample,51.13855908377304,1644.0690761165392,hopper-medium-v2_iql_tau0.2_mpi4_seed1_64357996e319
hopper-medium-v2,0.2,4,2,qbc_gaussian_w2,w2,baseline,1,mean,41.441905140327925,1328.484462361484,hopper-medium-v2_iql_tau0.2_mpi4_seed2_dfc589630ab3
hopper-medium-v2,0.2,4,2,qbc_gaussian_w2,w2,baseline,1,sample,39.226387595724994,1256.378841942421,hopper-medium-v2_iql_tau0.2_mpi4_seed2_dfc589630ab3
hopper-medium-v2,0.2,4,2,qbc_gaussian_w2,w2,mpi,1,mean,37.57021446154886,1202.477489794674,hopper-medium-v2_iql_tau0.2_mpi4_seed2_dfc589630ab3
hopper-medium-v2,0.2,4,2,qbc_gaussian_w2,w2,mpi,1,sample,32.11630620626522,1024.9761021781042,hopper-medium-v2_iql_tau0.2_mpi4_seed2_dfc589630ab3
hopper-medium-v2,0.2,4,2,qbc_gaussian_w2,w2,mpi,4,mean,55.07293376503163,1772.1161448677133,hopper-medium-v2_iql_tau0.2_mpi4_seed2_dfc589630ab3
hopper-medium-v2,0.2,4,2,qbc_gaussian_w2,w2,mpi,4,sample,55.30603816201738,1779.702696013749,hopper-medium-v2_iql_tau0.2_mpi4_seed2_dfc589630ab3
hopper-medium-v2,0.2,4,3,qbc_gaussian_w2,w2,baseline,1,mean,39.44039084722708,1263.3437324976076,hopper-medium-v2_iql_tau0.2_mpi4_seed3_f291bd69866e
hopper-medium-v2,0.2,4,3,qbc_gaussian_w2,w2,baseline,1,sample,44.70856378543431,1434.8002299240047,hopper-medium-v2_iql_tau0.2_mpi4_seed3_f291bd69866e
hopper-medium-v2,0.2,4,3,qbc_gaussian_w2,w2,mpi,1,mean,42.2159409447606,1353.676017283334,hopper-medium-v2_iql_tau0.2_mpi4_seed3_f291bd69866e
hopper-medium-v2,0.2,4,3,qbc_gaussian_w2,w2,mpi,1,sample,42.44445575293998,1361.113196943164,hopper-medium-v2_iql_tau0.2_mpi4_seed3_f291bd69866e
hopper-medium-v2,0.2,4,3,qbc_gaussian_w2,w2,mpi,4,mean,53.897292653521625,1733.8540548463145,hopper-medium-v2_iql_tau0.2_mpi4_seed3_f291bd69866e
hopper-medium-v2,0.2,4,3,qbc_gaussian_w2,w2,mpi,4,sample,49.0609417409658,1576.451517473658,hopper-medium-v2_iql_tau0.2_mpi4_seed3_f291bd69866e
hopper-medium-v2,0.4,4,0,qbc_gaussian_w2,w2,baseline,1,mean,0.8068117513764181,5.985966813782364,hopper-medium-v2_iql_tau0.4_mpi4_seed0_8d541f9e7b3d
hopper-medium-v2,0.4,4,0,qbc_gaussian_w2,w2,baseline,1,sample,0.8254154179657225,6.591436594312398,hopper-medium-v2_iql_tau0.4_mpi4_seed0_8d541f9e7b3d
hopper-medium-v2,0.4,4,0,qbc_gaussian_w2,w2,mpi,1,mean,40.01036334199039,1281.8938994582918,hopper-medium-v2_iql_tau0.4_mpi4_seed0_8d541f9e7b3d
hopper-medium-v2,0.4,4,0,qbc_gaussian_w2,w2,mpi,1,sample,43.1123963392706,1382.851806279735,hopper-medium-v2_iql_tau0.4_mpi4_seed0_8d541f9e7b3d
hopper-medium-v2,0.4,4,0,qbc_gaussian_w2,w2,mpi,4,mean,98.84605435624641,3196.744004663642,hopper-medium-v2_iql_tau0.4_mpi4_seed0_8d541f9e7b3d
hopper-medium-v2,0.4,4,0,qbc_gaussian_w2,w2,mpi,4,sample,85.39660681961546,2759.0220099609464,hopper-medium-v2_iql_tau0.4_mpi4_seed0_8d541f9e7b3d
hopper-medium-v2,0.4,4,1,qbc_gaussian_w2,w2,baseline,1,mean,11.531409423496203,355.02575247326763,hopper-medium-v2_iql_tau0.4_mpi4_seed1_75afb9fa77ec
hopper-medium-v2,0.4,4,1,qbc_gaussian_w2,w2,baseline,1,sample,14.560481649753559,453.60909824748643,hopper-medium-v2_iql_tau0.4_mpi4_seed1_75afb9fa77ec
hopper-medium-v2,0.4,4,1,qbc_gaussian_w2,w2,mpi,1,mean,39.14598675327601,1253.7621383910898,hopper-medium-v2_iql_tau0.4_mpi4_seed1_75afb9fa77ec
hopper-medium-v2,0.4,4,1,qbc_gaussian_w2,w2,mpi,1,sample,38.37840140167535,1228.7805181206577,hopper-medium-v2_iql_tau0.4_mpi4_seed1_75afb9fa77ec
hopper-medium-v2,0.4,4,1,qbc_gaussian_w2,w2,mpi,4,mean,87.12248663130684,2815.19201632984,hopper-medium-v2_iql_tau0.4_mpi4_seed1_75afb9fa77ec
hopper-medium-v2,0.4,4,1,qbc_gaussian_w2,w2,mpi,4,sample,82.04177137237185,2649.836464616633,hopper-medium-v2_iql_tau0.4_mpi4_seed1_75afb9fa77ec
hopper-medium-v2,1.25,4,0,qbc_gaussian_w2,w2,baseline,1,mean,0.708818420617189,2.7967030101454453,hopper-medium-v2_iql_tau1.25_mpi4_seed0_8d1918aa8516
hopper-medium-v2,1.25,4,0,qbc_gaussian_w2,w2,baseline,1,sample,0.708818420617189,2.7967030101454453,hopper-medium-v2_iql_tau1.25_mpi4_seed0_8d1918aa8516
hopper-medium-v2,1.25,4,0,qbc_gaussian_w2,w2,mpi,1,mean,45.163020930830896,1449.5908663161758,hopper-medium-v2_iql_tau1.25_mpi4_seed0_8d1918aa8516
hopper-medium-v2,1.25,4,0,qbc_gaussian_w2,w2,mpi,1,sample,48.892356545251076,1570.9647903835964,hopper-medium-v2_iql_tau1.25_mpi4_seed0_8d1918aa8516
hopper-medium-v2,1.25,4,0,qbc_gaussian_w2,w2,mpi,4,mean,63.66319200566524,2051.692310495355,hopper-medium-v2_iql_tau1.25_mpi4_seed0_8d1918aa8516
hopper-medium-v2,1.25,4,0,qbc_gaussian_w2,w2,mpi,4,sample,71.76988210919865,2315.5304014571293,hopper-medium-v2_iql_tau1.25_mpi4_seed0_8d1918aa8516
hopper-medium-v2,1.25,4,1,qbc_gaussian_w2,w2,baseline,1,mean,0.7956136023008828,5.621514955297374,hopper-medium-v2_iql_tau1.25_mpi4_seed1_7a11aa0f70db
hopper-medium-v2,1.25,4,1,qbc_gaussian_w2,w2,baseline,1,sample,0.7899828824624743,5.438259106864393,hopper-medium-v2_iql_tau1.25_mpi4_seed1_7a11aa0f70db
hopper-medium-v2,1.25,4,1,qbc_gaussian_w2,w2,mpi,1,mean,42.59941803174467,1366.1565563523382,hopper-medium-v2_iql_tau1.25_mpi4_seed1_7a11aa0f70db
hopper-medium-v2,1.25,4,1,qbc_gaussian_w2,w2,mpi,1,sample,34.16431178193372,1091.629924448667,hopper-medium-v2_iql_tau1.25_mpi4_seed1_7a11aa0f70db
hopper-medium-v2,1.25,4,1,qbc_gaussian_w2,w2,mpi,4,mean,13.849375114963777,430.46562190717304,hopper-medium-v2_iql_tau1.25_mpi4_seed1_7a11aa0f70db
hopper-medium-v2,1.25,4,1,qbc_gaussian_w2,w2,mpi,4,sample,16.944544882680756,531.2001599600227,hopper-medium-v2_iql_tau1.25_mpi4_seed1_7a11aa0f70db
hopper-medium-v2,4,4,0,qbc_gaussian_w2,w2,baseline,1,mean,0.6769798031669644,1.7604921843155394,hopper-medium-v2_iql_tau4_mpi4_seed0_37cc2f0fde72
hopper-medium-v2,4,4,0,qbc_gaussian_w2,w2,baseline,1,sample,0.6769798031669644,1.7604921843155394,hopper-medium-v2_iql_tau4_mpi4_seed0_37cc2f0fde72
hopper-medium-v2,4,4,0,qbc_gaussian_w2,w2,mpi,1,mean,0.71389920472434,2.9620608025736255,hopper-medium-v2_iql_tau4_mpi4_seed0_37cc2f0fde72
hopper-medium-v2,4,4,0,qbc_gaussian_w2,w2,mpi,1,sample,0.7134507802184127,2.9474665027948794,hopper-medium-v2_iql_tau4_mpi4_seed0_37cc2f0fde72
hopper-medium-v2,4,4,0,qbc_gaussian_w2,w2,mpi,4,mean,0.708818420617189,2.7967030101454453,hopper-medium-v2_iql_tau4_mpi4_seed0_37cc2f0fde72
hopper-medium-v2,4,4,0,qbc_gaussian_w2,w2,mpi,4,sample,0.708928217117676,2.8002764166421534,hopper-medium-v2_iql_tau4_mpi4_seed0_37cc2f0fde72
hopper-medium-v2,4,4,1,qbc_gaussian_w2,w2,baseline,1,mean,0.634333105829486,0.3725245837727931,hopper-medium-v2_iql_tau4_mpi4_seed1_941ae70847b7
hopper-medium-v2,4,4,1,qbc_gaussian_w2,w2,baseline,1,sample,0.634333105829486,0.3725245837727931,hopper-medium-v2_iql_tau4_mpi4_seed1_941ae70847b7
hopper-medium-v2,4,4,1,qbc_gaussian_w2,w2,mpi,1,mean,0.7108558091639858,2.8630112935347367,hopper-medium-v2_iql_tau4_mpi4_seed1_941ae70847b7
hopper-medium-v2,4,4,1,qbc_gaussian_w2,w2,mpi,1,sample,0.7137215605558993,2.956279244666105,hopper-medium-v2_iql_tau4_mpi4_seed1_941ae70847b7
hopper-medium-v2,4,4,1,qbc_gaussian_w2,w2,mpi,4,mean,0.7064314867740057,2.719018522346526,hopper-medium-v2_iql_tau4_mpi4_seed1_941ae70847b7
hopper-medium-v2,4,4,1,qbc_gaussian_w2,w2,mpi,4,sample,0.7016688641948863,2.564015526894832,hopper-medium-v2_iql_tau4_mpi4_seed1_941ae70847b7
hopper-medium-v2,10,4,0,qbc_gaussian_w2,w2,baseline,1,mean,0.7326837906838056,3.5734187348193105,hopper-medium-v2_iql_tau10_mpi4_seed0_a60c291ede98
hopper-medium-v2,10,4,0,qbc_gaussian_w2,w2,baseline,1,sample,0.7326837906838056,3.5734187348193105,hopper-medium-v2_iql_tau10_mpi4_seed0_a60c291ede98
hopper-medium-v2,10,4,0,qbc_gaussian_w2,w2,mpi,1,mean,0.6769798031669644,1.7604921843155394,hopper-medium-v2_iql_tau10_mpi4_seed0_a60c291ede98
hopper-medium-v2,10,4,0,qbc_gaussian_w2,w2,mpi,1,sample,0.6769798031669644,1.7604921843155394,hopper-medium-v2_iql_tau10_mpi4_seed0_a60c291ede98
hopper-medium-v2,10,4,0,qbc_gaussian_w2,w2,mpi,4,mean,0.6769798031669644,1.7604921843155394,hopper-medium-v2_iql_tau10_mpi4_seed0_a60c291ede98
hopper-medium-v2,10,4,0,qbc_gaussian_w2,w2,mpi,4,sample,0.6769798031669644,1.7604921843155394,hopper-medium-v2_iql_tau10_mpi4_seed0_a60c291ede98
hopper-medium-v2,10,4,1,qbc_gaussian_w2,w2,baseline,1,mean,0.634333105829486,0.3725245837727931,hopper-medium-v2_iql_tau10_mpi4_seed1_de3bd50e50b4
hopper-medium-v2,10,4,1,qbc_gaussian_w2,w2,baseline,1,sample,0.634333105829486,0.3725245837727931,hopper-medium-v2_iql_tau10_mpi4_seed1_de3bd50e50b4
hopper-medium-v2,10,4,1,qbc_gaussian_w2,w2,mpi,1,mean,0.6344341996050131,0.37581475379318036,hopper-medium-v2_iql_tau10_mpi4_seed1_de3bd50e50b4
hopper-medium-v2,10,4,1,qbc_gaussian_w2,w2,mpi,1,sample,0.6388103019262809,0.5182381679796194,hopper-medium-v2_iql_tau10_mpi4_seed1_de3bd50e50b4
hopper-medium-v2,10,4,1,qbc_gaussian_w2,w2,mpi,4,mean,0.634333105829486,0.3725245837727931,hopper-medium-v2_iql_tau10_mpi4_seed1_de3bd50e50b4
hopper-medium-v2,10,4,1,qbc_gaussian_w2,w2,mpi,4,sample,0.634333105829486,0.3725245837727931,hopper-medium-v2_iql_tau10_mpi4_seed1_de3bd50e50b4
